category,project,InducingDate,BugFixing,FixingDates,InducingMessage
Quantum Annealing,dwavesystems/dimod,91304d66c3e4cb773285f9e5d5b305cdd37f481d,2019-01-11T16:08:57Z,d9e08c520c56af7d203d5ce324a2822b2d3b2692/9a751fe4dc5343e78946976e205fa7481ce74ec3/,2019-02-21 16:33:43-08:00/2019-01-15 13:13:12-08:00/,Add SampleSet.__str__
Quantum Annealing,dwavesystems/dimod,82539f6877284f8cfa06412e3af41f37214e6b8f,2019-11-12T20:31:38Z,037b7b4975444cd0e209d54c11353c75beddb5fb/783ea6d16eafca1742df35c941580df3a4ffc0a0/3e68944c3f9d5a81025dbfc96b42ca4c65722a2f/dd042acd123f43a6717cd49945cd670cc0c5687a/0b1e67061d093b398348a3430b485261ec281290/67770cef9ab288af48b9f6e6e82edc847e14bd44/48d076dd831bdb3f9a32e8325e7b9e7d28b6f755/678bada56fa477c8bac0381fdce2528185365b3f/,2019-11-12 18:36:46-08:00/2020-02-04 10:17:00-08:00/2019-12-27 16:37:11-08:00/2019-12-27 10:18:57-08:00/2020-03-24 12:42:01-07:00/2019-12-11 13:52:12-08:00/2019-11-26 12:50:40-08:00/2019-11-19 13:54:48-08:00/,"Store an adjarray bqm in c++ as a pair (invars, outvars)

This makes function overloading a lot nicer e.g.
```
num_variables(bqm) // for all
```
rather than
```
num_variables(invars, outvars)  // for array
num_variables(bqm)  // for map, vector
```"
Quantum Annealing,dwavesystems/dimod,aff2bcb2cfe5e869ce852c3809341e442ede1f1e,2018-07-23T16:31:32Z,7f7ea4a60b2f538aa95e364cc801dd9c9044ab58/,2018-07-23 13:09:01-07:00/,Add stubs for remaining chain break methods
Quantum Annealing,dwavesystems/dimod,760e4a531a238ea3929bb1d86e511af0ebfd7b08,2020-09-11T00:02:06Z,2b5a6eafda89571f376227e759348f7e2733cd9a/,2020-09-16 11:59:16-07:00/,Run cpp tests as separate jobs
Quantum Annealing,dwavesystems/dimod,ff19abcb93e969b629daa29269fd8a244e368fea,2019-08-14T16:33:40Z,b167a9b9d234f33a78499d140020048c88fa6ee2/783ea6d16eafca1742df35c941580df3a4ffc0a0/6066cb6ecba0e239a4b1b3100ce8c3f9f8e4209d/82539f6877284f8cfa06412e3af41f37214e6b8f/d9760c70805e2cf709d63c5be44df9fa4a34f4ef/0b1e67061d093b398348a3430b485261ec281290/,2019-11-06 19:23:13-08:00/2020-02-04 10:17:00-08:00/2019-10-10 15:50:44-07:00/2019-11-12 12:31:38-08:00/2019-12-31 15:33:30-08:00/2020-03-24 12:42:01-07:00/,Indicate whether an edge exists in get_quadratic
Quantum Annealing,dwavesystems/dimod,adc7ad0c3fcb4b1c05dfe8dbf819c500b5414551,2017-10-13T23:35:12Z,9c5e5bfc7a1efa4d4136710d9f8fcd1a53926065/aad8d184ef7863ee5d166be1a8c07232eed2cbba/91a7ff21f13b201622c7752a4ca91be00c5019f7/241a59f35fbcba392dbc8b3037f6fdb243b87500/b1dbecffb6c4b361c74f695b03b77b9e04114b12/,2017-12-05 16:37:38-08:00/2017-10-13 16:48:21-07:00/2018-01-24 16:28:58-08:00/2017-11-30 09:56:33-08:00/2018-02-05 11:18:05-08:00/,"0.3.1

* Updated README to rst and removed erroneous file

* removed extra file

* updated README to .rst, added badges for coveralls and appveyor

* updated badges

* removed target from badges

* and now on one line...

* more badge stuff

* updates rst

* removed extra file

* updated README to .rst, added badges for coveralls and appveyor

* updated badges

* removed target from badges

* and now on one line...

* more badge stuff

* rst code snippets

* few more readme fixes

* more readme stuff

* added numpy tests and more reasonable returns for empty responses

* 0.3.0 -> 0.3.1 in __init__ for dev branch

* bug fix with relabel having unexpected keyword"
Quantum Annealing,dwavesystems/dimod,2e485e0ae89d96f3c0005f144bab4b465a3039a3,2018-02-21T21:33:34Z,5fe127f469f242a3ab05ff6e8cd73531b23c9b6c/,2018-04-02 11:42:03-07:00/,Update version 0.2.1 -> 0.3.0
Quantum Annealing,dwavesystems/dimod,f18794954afe87e102b0e92c55a023b7a7509d74,2018-08-07T18:56:57Z,9e6bd5f287f45495b034d58c19723f4195badb8a/a4bbaf14e58373f5747c3c8951bd6a02278367fa/,2018-08-07 16:25:11-07:00/2018-08-09 16:38:07-07:00/,Add :meth: link in from_bson doc and remove superfluous `list` call
Quantum Annealing,dwavesystems/dimod,df8d79e101bf008bbbfbd13ab517e9aea65564b6,2018-09-11T22:28:54Z,595c472352177179f7b3c31191d8df72b5feab4d/163e22ffe312643a2d12474a8bdcd38e61684c02/56006f2cee9799a5b1c894ff19459020e5df17a9/bf8c9432026e837138d9595b6498b0c7cb4f5be1/f796feb756378556c89ec818612d45b2faac430e/,2018-10-25 16:49:38-07:00/2018-09-12 16:00:52-07:00/2018-09-28 11:01:46-07:00/2018-09-27 12:52:02-07:00/2019-08-01 18:11:30-07:00/,Add python bindings for roof_duality
Quantum Annealing,dwavesystems/dimod,9eba126724c6ddebede36f59504988bba38ccca8,2020-01-16T00:43:21Z,a5cf6d40596134bbc2f1ff5013ca062182984558/d857d408b1cdc7f273fdbaeb05736526bbdfdbe7/,2020-06-19 12:53:17-07:00/2020-06-19 13:10:49-07:00/,Add 1-variable tests for cyBQM construction
Quantum Annealing,dwavesystems/dimod,350bf3ee3b77c75235558def4532bb582c8f27e6,2019-01-09T00:11:38Z,1fe97d2a1dd5801bae676a06d147ad33342d58a3/98d70ef4657a57d000e57d975946c354150b1a1b/c7bc11920b14e8d240e08b4b915ca7789df871a8/,2020-04-06 14:16:32-07:00/2019-03-20 15:05:03-07:00/2019-10-04 11:06:01-07:00/,Fix warning for importing the ABCs from 'collections'
Quantum Annealing,dwavesystems/dimod,d5edef52ca89294112ecadfc534bf8c49e82ed02,2020-07-24T20:44:42Z,ae9f0b52191c54d215da1af1e28ffd605a8c2b29/,2020-07-24 14:05:47-07:00/,Fixed loop in cyqmin
Quantum Annealing,dwavesystems/dimod,940fbdf9495019583e6cb7ed4882894c37e5f326,2019-04-19T15:42:06Z,a8878ecc02779456fd29aeca26816942b1fa656b/717f8d4e5864497a9321703ea675a30e2db9d457/8a9d6eab735feb9db0a0b0bf3f0488b305553530/69c07124567f1a2f59558954ed6af481e5b49a7b/753e31a74b4781ac70728e6459b1b1893ab7a91f/,2019-04-19 09:17:35-07:00/2019-04-22 09:41:57-07:00/2019-10-04 10:27:10-07:00/2019-04-22 16:34:22-07:00/2019-04-21 08:08:21-07:00/,Add RAN1 generator
Quantum Annealing,dwavesystems/dimod,58102d86c5c6165cc32f3f4f303cca2b0bc516f7,2018-08-10T18:29:53Z,b312b8bb65b9b3e0b542661d9f7164ed0a068a35/,2018-08-13 13:23:21-07:00/,Update version 0.7.0 -> 0.7.1
Quantum Annealing,dwavesystems/dimod,b584529b3d4ce3622f4773f8cc1ed93adfa0649b,2020-01-13T20:36:46Z,a5cf6d40596134bbc2f1ff5013ca062182984558/d857d408b1cdc7f273fdbaeb05736526bbdfdbe7/,2020-06-19 12:53:17-07:00/2020-06-19 13:10:49-07:00/,Fix .from_qubo method for cybqms
Quantum Annealing,dwavesystems/dimod,52821e38048a366f324a5de380ae3b75c019d72f,2017-07-07T17:55:59Z,083697d2a0bffc1b2e0bf321bdc1aa76c053bd04/7792b9787a59bf4a2f28cd6fba1d898c53e6120f/b1dbecffb6c4b361c74f695b03b77b9e04114b12/,2017-08-04 11:03:39-07:00/2017-08-09 09:59:49-07:00/2018-02-05 11:18:05-08:00/,examples in docstrings
Quantum Annealing,dwavesystems/dimod,31495b517fe738ec3d679d0150b76eaa58780146,2018-02-13T18:44:50Z,c58d7b94f79b76f8f9ba0f70990d603d9b8ad5a0/104dcc48f654af9b7c4e1bc7103c1cb8d19e1666/dbcce3f92c16a8beca97560220ea6b21b0cf4894/,2018-06-08 08:44:00-07:00/2018-02-20 14:24:00-08:00/2020-02-28 11:09:48-08:00/,Add markers to README.rst
Quantum Annealing,dwavesystems/dimod,9383eb14303c2a8cad7c4f2ddf3e394aa1e1ca34,2018-01-12T00:25:02Z,60a859ba5895731bd88dfc72147a010077a29f51/96b1975d35391775223d8c382b84a0f2c9b7f8ed/f54e8e2c740592960d221424314c0e21977c6f6f/ca611c31257ccce53795dfdd88e0afd53f77ffef/19a06b89b7fe6f2e868bfa54b9efd19bca188a11/0467e35b4548e56646665ca6e8a034d29a925ff9/d2e1809083ba37ee429ed7dc81abd47526baa611/,2018-12-17 14:21:32-08:00/2018-01-12 17:12:11-08:00/2019-01-04 10:00:38-08:00/2019-06-14 10:40:25-07:00/2020-02-19 14:32:47-08:00/2018-01-11 16:34:54-08:00/2018-01-11 16:31:22-08:00/,Specify vartype when adding variables and interactions
Quantum Annealing,dwavesystems/dimod,349afce274bd92cec21be370babc68dd0a98d87a,2019-12-28T00:05:01Z,d857d408b1cdc7f273fdbaeb05736526bbdfdbe7/a5cf6d40596134bbc2f1ff5013ca062182984558/b584529b3d4ce3622f4773f8cc1ed93adfa0649b/0b1e67061d093b398348a3430b485261ec281290/31d1c2c811f511e7158f75450725dd523c17c36f/,2020-06-19 13:10:49-07:00/2020-06-19 12:53:17-07:00/2020-01-13 12:36:46-08:00/2020-03-24 12:42:01-07:00/2020-01-10 17:47:50-08:00/,Change .to_coo to .to_numpy_vectors to match the legacy BQM
Quantum Annealing,dwavesystems/dimod,66a0e37f7b8630e9ce5c12cb4377f187bfa5f804,2020-07-10T23:16:45Z,74677f42978ed5be58b7d7d9f6be8f461b68ac05/,2020-08-07 14:31:40-07:00/,Refactor ScaleComposite and tests
Quantum Annealing,dwavesystems/dimod,88610ede4f73c4c4c5543218904f4867fe530e26,2018-01-22T22:49:48Z,cde48bca684e225b2f99be6637380f4ef3365f17/,2018-02-07 13:19:28-08:00/,Update verion 1.0.0.dev2 -> 1.0.0.dev3
Quantum Annealing,dwavesystems/dimod,66071a1832c99f3294786a64702a00d686719667,2018-02-07T23:04:41Z,dff4491e173859f841255734f7a40b5c2b81f4ee/,2018-02-13 08:06:42-08:00/,Update version 1.0.0.dev4 -> 1.0.0.dev5
Quantum Annealing,dwavesystems/dimod,fb2f2daa2daff03b53cbc62416191d622a877b6c,2020-02-13T18:24:09Z,de9e62ca97f4031491cff09e58f5d7fa8bfd0dcf/a5cf6d40596134bbc2f1ff5013ca062182984558/d857d408b1cdc7f273fdbaeb05736526bbdfdbe7/,2020-07-10 15:22:06-07:00/2020-06-19 12:53:17-07:00/2020-06-19 13:10:49-07:00/,Add .normalize and .scale methods to cybqm
Quantum Annealing,dwavesystems/dimod,8d12491ef016966568f02b7149a94c90ec444247,2018-09-11T01:49:58Z,d6c3ccc31c3879d8e381c0b29d4dd30fd44236d1/f52d5429d9cfe7c03bdff85f11ae163d5f4311cb/,2020-02-20 13:40:34-08:00/2018-10-05 10:40:16-07:00/,Add 'Response.first' property which return the first Sample
Quantum Annealing,dwavesystems/dimod,222db9f3a3d4eca7a266333a8de931b672f693f1,2018-05-25T19:16:47Z,eecf05c3af62f004a4179869c7a6670f269f289e/19a06b89b7fe6f2e868bfa54b9efd19bca188a11/87bf19c98d568cc76dc52820798a391c3cd4a23c/,2018-08-15 15:08:52-07:00/2020-02-19 14:32:47-08:00/2018-06-07 15:42:05-07:00/,"Update BQM converting (coo, ising, qubo)"
Quantum Annealing,dwavesystems/dimod,6bb0833a959492e2db8faed3bff594870724f55b,2017-08-25T18:52:58Z,3f4024586bf7366a4958f4ef475403a0791948e4/3c72842733705252959996ad7c4317eaa18d5324/78cf5096dc5cfbc6371007bcc4709ebb1d5e3537/2331c99c8c6afcb1fd702038ebc48e58d9eb27c0/d251f7f97e5fc32fd41266430ed0e991109e1fbe/b6df9839f68623a448d7f6999ecef7f5b75d8638/,2018-02-07 08:36:24-08:00/2017-12-22 10:05:03-08:00/2018-02-07 08:26:45-08:00/2019-08-02 10:24:37-07:00/2017-12-07 09:37:20-08:00/2018-09-27 13:16:17-07:00/,messing with pypi
Quantum Annealing,dwavesystems/dimod,c316d46437311e52dacdd2a3a0e7c686088bdc56,2017-09-13T23:14:20Z,0c07693da561d39d7823d62b488772822372f73e/,2017-10-11 10:29:17-07:00/,"Create requirements.txt

for travis-ci.org"
Quantum Annealing,dwavesystems/dimod,201009f05c569576c7fea977822599f0ef7536ba,2018-06-26T21:24:03Z,54303f184427d1b3a2741cfb7ea1b1263f68a361/,2018-07-05 17:07:51-07:00/,Update version 0.6.10 -> 0.6.11
Quantum Annealing,dwavesystems/dimod,2046fcc34d203acac8efb1d17ccfa7162d96d4a0,2018-02-09T20:55:34Z,3b5c2298626de1dfa7877cdd0146169ccdbe5f4a/3853fb15f44fc2eb21f250d10613fb9f28dbbc45/,2018-02-09 13:16:51-08:00/2018-05-29 09:19:13-07:00/,SimulatedAnnealingComposite overwrites sample
Quantum Annealing,dwavesystems/dimod,f52d5429d9cfe7c03bdff85f11ae163d5f4311cb,2018-10-05T17:40:16Z,5d959951a5c1ef25147911f07743c3e2d011b4f2/4b6a85731efce88a8f9792dc1746c4e86ec4cf4b/26ba77e5c8cec97a7a592a4b03666ec7c1c94151/4dad3f6b693c247c3169a86445a61935446bca74/f083fac26e21953f2ce1f1dd0651700317068b10/f786d5c75c110f128c9c08a97c884f8b25fa138c/cf5dbb55a38470b5f394488cbb2e09a034bcec0b/f7a9957175f8c1843ebc29861eff2ba5a4e3548c/df7138441cc2ca683ba8522904fb983a984ae078/7b45a1e7940207dc254bcd82a6637e2e227e9437/91c7ef5fa261a101335788aecc6de89bb53050de/d186a4d27fa23df7eda48f822f2f16d12363b02a/a4442e059eadedb2b060977ff32485cc8062decd/d1c8f111bcd08673549b110f899bede250e4ac89/d6c3ccc31c3879d8e381c0b29d4dd30fd44236d1/50568b20b9083be0f66768c59858226891044c85/682f6419cd3df3cb7ecdc940178732eaa63c9227/b53f39296036f1899543af56f53326ace600ee8c/d223e311eca2ffcefd4fe12cb736196d46f563ca/91938b74aac2dff4fdcc6dc55bf3b710465799ae/c4ad41521ad593cf88ffed43f7638b4e34f6da08/59008dc43d4132ddba5bbbcc460f609970a93fcf/65ef9289a2087cfb362676f6f24a513bbea7773b/5dad1ab0ed70d9d5eadc2fbd6330477481ae2d07/32de7c07a814395af6a238e3953b06516eca214d/75615c3f7d5dd33519daa7932a44ea5d43439850/4e706c8c1524b26f82fa53dbea40953db5ab2845/f84abd3d38810a01455d7b434e322baf7b46a72c/4ddc6dcc4236f6e438fad5a47b6bfe48a8334bca/a3d64557b9f9daac977011452ac06939e42f3fa0/f61a3a9fdbdc9adb4fed7526230b3485e6915c5a/,2019-06-10 11:02:42-07:00/2020-03-30 11:50:13-07:00/2018-10-09 15:17:42-07:00/2019-05-07 12:21:11-07:00/2018-10-09 11:51:44-07:00/2019-01-22 11:49:54-08:00/2018-10-09 11:26:11-07:00/2020-09-22 14:04:46-07:00/2018-10-22 08:30:55-07:00/2019-03-15 16:38:24-07:00/2018-10-10 08:10:20-07:00/2019-01-08 10:10:19-08:00/2019-02-21 09:36:22-08:00/2020-02-04 15:31:36-08:00/2020-02-20 13:40:34-08:00/2018-10-09 11:00:52-07:00/2018-10-11 16:33:34-07:00/2018-10-09 12:31:42-07:00/2019-03-15 09:03:37-07:00/2019-01-10 11:41:57-08:00/2018-10-24 15:07:58-07:00/2019-03-14 17:58:11-07:00/2020-09-22 13:53:54-07:00/2018-10-09 11:10:37-07:00/2018-12-27 17:15:47-08:00/2019-05-07 12:01:52-07:00/2018-12-17 09:24:10-08:00/2019-02-05 11:44:04-08:00/2019-01-11 10:45:08-08:00/2019-05-07 12:23:54-07:00/2018-10-09 13:06:47-07:00/,Make SampleSet object
Quantum Annealing,dwavesystems/dimod,c2ae23fd5a3aaec7e809278a756b532deeca0590,2017-11-22T20:06:11Z,b40e597fa0e24efac34f5f70ee9c7b7be615ec76/e3f0c91265f8892f927a0a4ff7aa630ce99d9c7d/484047d32247965f2604281f356895587032c064/e82bcba555bbd1dc9da858f68f63044619d5ac3e/7a248ee175fa5ea367364d19cea8f9c0571044cc/f714b499af77cb441a9d3012b361c0d41536244a/cb78592a30a93aa28ef707d8f886022c5dda01f6/c016c7bef1fa964e0db5e76beeaf5831d16d25b7/d67dc8cd0f5bb74011cc14e93a766143e7cea83e/555b5f7ae8c8f5933c003acc7b39bcf1170752b6/8c9f5510241961185c71b9fa1327d9708f974799/5fe127f469f242a3ab05ff6e8cd73531b23c9b6c/50972470ee505faf9fa940dccb916eb34d2e8554/612a574c8cda19bb0778461ff19bdac2b70ec22c/99468355e4604794ae62773a19be7bee20112e70/19eb6204cee0847df9aa9ce3e13a00f731afeb71/44989fcd13aac666258c2746d465087836b6f22d/6e72e0e1d68fba5b0b02c8ebd163ee60093d695b/6808cebe4f714a92facd6cb0997cf9c180138b96/,2018-02-07 17:56:02-08:00/2017-11-29 09:38:56-08:00/2017-11-27 14:01:47-08:00/2018-04-04 18:03:24-07:00/2018-04-16 16:49:05-07:00/2017-11-27 17:55:41-08:00/2018-07-17 15:32:24-07:00/2017-11-27 13:21:32-08:00/2018-12-20 15:28:36-08:00/2017-11-27 17:23:37-08:00/2017-11-27 13:06:59-08:00/2018-04-02 11:42:03-07:00/2018-04-02 15:23:19-07:00/2017-11-22 13:34:01-08:00/2018-02-14 13:54:10-05:00/2018-01-02 13:24:13-08:00/2018-07-24 15:28:37-07:00/2018-02-14 14:14:09-05:00/2017-11-22 16:56:25-08:00/,Initial code commit
Quantum Annealing,dwavesystems/dimod,b0ac9b7bdf18a96481a15153bffdf8b44153f213,2017-12-22T19:22:07Z,131f08a73f59c035927ff65405740badd4074ff7/,2017-12-28 09:13:34-08:00/,Update version 0.4.0 -> 0.5.0.dev1
Quantum Annealing,dwavesystems/dimod,d1485382e96b037b65acdc4e98383ddda6129282,2019-11-16T20:29:51Z,ac0eace48daa826d27076310342a058483cb289f/d4850b08988134369b9cb58e5a2a26f032ab37fd/,2019-11-18 09:41:28-08:00/2019-11-16 16:06:00-08:00/,Add docs
Quantum Annealing,dwavesystems/dimod,6ac026170a0377290e541e2aeeea4184cd605dc9,2018-12-21T17:19:48Z,b9ac773208f8e1ebc81b01ee5d637ed4800a7c68/4139763e42cc591909c31a4b74d81da2a24c9c16/,2020-03-02 16:45:55-08:00/2018-12-24 10:26:16-08:00/,does not auto-fix itself anymore and removed empty bqm handling
Quantum Annealing,dwavesystems/dimod,9f67eb735eced7e65393c2fcef4a81f603abbe8f,2020-01-24T19:30:30Z,57bdc25d0c0f9b3cb8389ccb1784a177bc2ed24c/99a2a6a6500ec7dc5876202127472a39ea3e8784/,2020-02-03 15:42:03-08:00/2020-02-24 14:37:03-08:00/,Update conf and ref names
Quantum Annealing,dwavesystems/dimod,25d4f108916769dee100b76d033c7831d09ee4ca,2018-09-18T17:34:17Z,35c5f1686e4619098e748e5eead45087808831b7/,2018-10-10 14:01:17-07:00/,Update version 0.7.4 -> 0.7.5
Quantum Annealing,dwavesystems/dimod,299ca33ec0ea115e0daeaa22032c43aa5d16d4ca,2018-04-05T18:35:33Z,d67dc8cd0f5bb74011cc14e93a766143e7cea83e/7b75e47ce4fec541e432f84367ba58393934b941/,2018-12-20 15:28:36-08:00/2018-04-09 14:07:57-07:00/,Fix bug where embedding subpackage was not properly installed
Quantum Annealing,dwavesystems/dimod,e7116476029df6b35d3177495a46049fed974f35,2019-03-13T17:21:59Z,6b850e3053de4a4172b5d3b1dcf4c5da651f7159/,2019-03-13 10:31:34-07:00/,Build docs in CI before running doctest
Quantum Annealing,dwavesystems/dimod,71c0cfb4d693987ae973110300aee89d6deecfcb,2018-07-30T21:58:51Z,5c9ee0dfb0d69cd924c844e01f462d4c609c6b19/bebaa830627aaa720ec2eb95148625796d08ebdb/,2019-02-25 14:24:59-08:00/2018-12-21 20:13:30-08:00/,"Simplify to_json to only always return a string

Before to_json could be passed a file object in which case the bqm
would be written line-by-line. This was good because it used less
memory but it has been decided that if memory is a big concern then
using another serialization format is a better idea."
Quantum Annealing,dwavesystems/dimod,e626e10c95636ba0e13040ce8def799a130e9904,2018-03-28T20:08:40Z,521acf143d95bd45afb3aa00f35dd66004dbc575/9a7243b8ed1f87f728a1bc34b1614ce885c8098d/bb387f59bac0836795b421a47e68b2c5fe9187fb/,2018-08-02 16:26:14-07:00/2018-06-26 14:13:20-07:00/2020-04-22 13:49:18-07:00/,Update RandomSampler to not use SampleView directly
Quantum Annealing,dwavesystems/dimod,d4a54da1fd00373b1fbc8dcde8d3ecb5c9b9e7b4,2018-02-14T04:07:49Z,b0e1c9cb9ed66fdce8d5fe6c258c109863494971/,2018-02-28 08:50:43-08:00/,Update version 1.0.0.dev6 -> 1.0.0.dev7
Quantum Annealing,dwavesystems/dimod,d217e122e5af2414810090e0389e4fb0992c2967,2017-08-03T22:38:16Z,166efd95904a9aec67dfdb41772d789e85cff0c9/57ebcaf72889e8db9ecfe097fc4caf98351a7845/,2017-08-09 11:17:38-07:00/2017-08-08 11:04:59-07:00/,some small doc
Quantum Annealing,dwavesystems/dimod,0a6a21a1e3ee6b358cb4cb30136bb08e52c6c842,2018-02-27T00:42:41Z,4e5c7791617261727b8a1e52474a35b844fb4dc1/222db9f3a3d4eca7a266333a8de931b672f693f1/4c8a891a5fe0953224e1770f4413b594a16338ef/44989fcd13aac666258c2746d465087836b6f22d/f4bba0faf516b8ab4b5cdff7bd5a0483de2b2a69/7190264f87680f0f211261a5930f8774a6162973/8f24e549b2455e150c5c5efd117b3df60ccce6da/ca611c31257ccce53795dfdd88e0afd53f77ffef/8dc9d4edf139b1e96d8ea0ec9fa386595907f565/1cd0e41bd3cc7f9fb7785bf3bf01f91eba5fd0f9/0c08875938815ef450867eb7c2864de0dd98972b/6de4a2f03bf5e1d14c115f6caddc56a7e4ca7d91/19a06b89b7fe6f2e868bfa54b9efd19bca188a11/378b03a1df067ae4c12249bfcebf939a5324f1c6/,2019-01-18 13:09:39-08:00/2018-05-25 12:16:47-07:00/2018-05-28 08:24:54-07:00/2018-07-24 15:28:37-07:00/2018-04-06 15:03:35-07:00/2019-03-25 17:30:41-07:00/2019-10-06 19:24:57-07:00/2019-06-14 10:40:25-07:00/2018-03-15 10:14:02-07:00/2018-05-25 14:51:42-07:00/2018-03-14 15:55:44-07:00/2019-03-14 10:50:08-07:00/2020-02-19 14:32:47-08:00/2019-01-07 09:21:59-08:00/,Change BQM convert functions to be class methods
Quantum Annealing,dwavesystems/dimod,f083fac26e21953f2ce1f1dd0651700317068b10,2018-10-09T18:51:44Z,d223e311eca2ffcefd4fe12cb736196d46f563ca/d186a4d27fa23df7eda48f822f2f16d12363b02a/26ba77e5c8cec97a7a592a4b03666ec7c1c94151/,2019-03-15 09:03:37-07:00/2019-01-08 10:10:19-08:00/2018-10-09 15:17:42-07:00/,Simplify _samples_dicts_to_array parameters
Quantum Annealing,dwavesystems/dimod,8b2d0c3afa0545f9f58ae37f25719411251a82ab,2018-03-19T21:46:47Z,9b8720986f423adbba34b1b87c4e5c29acf2b239/df5def73fcc4bd40d101ded212345a77ff32c766/e1ea696e42fb7edcf4ad77a720a666b9e51af3f3/2f4a55f74ab5ce388a781bbb8d32f3d81d06bdbd/,2018-03-21 13:21:35-07:00/2019-03-13 14:50:12-07:00/2020-03-26 07:23:36-07:00/2018-03-20 15:41:40-07:00/,Update composed samplers & composites
Quantum Annealing,dwavesystems/dimod,ff1bd6e8f7383b38a57fb0e8a93ee2f5bf10e877,2018-09-11T18:31:48Z,16a12a5e92b16121f853fa020b625ecd714f10e8/,2018-09-11 15:50:17-07:00/,Fix vartype test
Quantum Annealing,dwavesystems/dimod,722b0f7884e8c9e7b002fc4ae5f50ce4fbae7436,2018-12-21T19:25:37Z,da20e5d31903b1b574bd223bf7fd1ce6f95e0eb0/19a06b89b7fe6f2e868bfa54b9efd19bca188a11/,2018-12-21 12:06:40-08:00/2020-02-19 14:32:47-08:00/,ignore offset for scale and ignore stuff options for normalize in bqm
Quantum Annealing,dwavesystems/dimod,7c3f22f5f3da25d49203cce412289351c581ef22,2018-01-17T23:56:13Z,6afe1347ce0382e358ff31d7f32dc6f0924cb732/,2018-01-18 13:09:35-08:00/,Update version 0.5.0 -> 1.0.0.dev1
Quantum Annealing,dwavesystems/dimod,eb14460c592813ec699c808e1ae223d3c567de05,2017-12-07T18:00:31Z,3c72842733705252959996ad7c4317eaa18d5324/,2017-12-22 10:05:03-08:00/,Change enum -> enum32
Quantum Annealing,dwavesystems/dimod,1f2be167039d309d3060e647e8f4b866ca3d8f9a,2020-01-14T01:27:50Z,be40ec0be557fae03a58d27c50e04632fceac7e7/,2020-01-13 17:29:43-08:00/,Update version to 0.9.0.dev
Quantum Annealing,dwavesystems/dimod,e609d397ebaaf265fd0e404fcc3b330bbfe6b024,2018-03-15T19:58:03Z,50972470ee505faf9fa940dccb916eb34d2e8554/26398f491e003dd0c221af35237b71268045ec45/7a248ee175fa5ea367364d19cea8f9c0571044cc/,2018-04-02 15:23:19-07:00/2018-03-16 14:50:28-07:00/2018-04-16 16:49:05-07:00/,Add intro content
Quantum Annealing,dwavesystems/dimod,81ac3be28e00af648c9f31db4d48af8fa244dea7,2018-05-30T16:49:59Z,d67dc8cd0f5bb74011cc14e93a766143e7cea83e/,2018-12-20 15:28:36-08:00/,Update Embedding (transforms.py)
Quantum Annealing,dwavesystems/dimod,4516d85d24b88631aac14532ac2c062819a35fc7,2019-08-01T22:05:37Z,867166a189bd83ff6d5e82b86319b1670345dc04/01515dfee467748a0faf494083f0894b42dfb2d0/9d399a76916309bc1242d67d9c6a28dc3db1defa/62a1e446d34ccf43ce50c1374ec695278d61f982/7fd5465f5cf13c84a7e86080d075383b656430d6/48d076dd831bdb3f9a32e8325e7b9e7d28b6f755/5092351eb13dfbd1d1393c9eee25311efbfef0a3/,2019-09-16 15:34:17-07:00/2019-08-14 11:06:33-07:00/2019-09-12 18:23:42-07:00/2019-08-19 15:11:48-07:00/2019-08-26 09:49:34-07:00/2019-11-26 12:50:40-08:00/2019-08-21 11:46:43-07:00/,Add tests for get_linear
